# Agri-Monitor v5 data log
# study_id: TST1234
# operator: DAKS
# crop: Eng. Cucumber
# location: V
# planting: 2026-06-08
epoch_unix,uptime_ms,slot,plot_id,treatment,replicate,block,depth_cm,temp_c_x10,moist_pct_x10,moist_calib_x10,rssi_neg,flags,seq,temp_alert,moist_alert,sleep_interval_s
1781308667,990159,1,P1,0,1,1,20,295,264,264,80,0,10754,,,300
1781308669,991574,2,P2,1,1,1,20,288,226,226,83,0,18604,,,300
1781308968,1290434,1,P1,0,1,1,20,295,264,264,80,0,10755,,,300
1781308969,1291851,2,P2,1,1,1,20,288,226,226,80,0,18605,,,300
1781309268,1590708,1,P1,0,1,1,20,296,264,264,84,0,10756,,,300
1781309269,1592124,2,P2,1,1,1,20,289,226,226,83,0,18606,,,300
1781309568,1890984,1,P1,0,1,1,20,297,264,264,80,0,10757,,,300
1781309570,1892489,2,P2,1,1,1,20,289,226,226,80,0,18607,,,300
1781309868,2191258,1,P1,0,1,1,20,297,264,264,82,0,10758,,,300
1781309870,2192822,2,P2,1,1,1,20,289,226,226,82,0,18608,,,300
1781310169,2491584,1,P1,0,1,1,20,298,264,264,80,0,10759,,,300
1781310170,2493095,2,P2,1,1,1,20,289,226,226,83,0,18609,,,300
1781310469,2791861,1,P1,0,1,1,20,298,264,264,81,0,10760,,,300
1781310471,2793372,2,P2,1,1,1,20,289,226,226,83,0,18610,,,300
1781310769,3092235,1,P1,0,1,1,20,299,264,264,80,0,10761,,,300
1781310771,3093645,2,P2,1,1,1,20,290,226,226,83,0,18611,,,300
1781311070,3392509,1,P1,0,1,1,20,300,264,264,83,0,10762,,,300
1781311071,3393919,2,P2,1,1,1,20,290,226,226,82,0,18612,,,300
1781311370,3692786,1,P1,0,1,1,20,300,264,264,83,0,10763,,,300
1781311371,3694194,2,P2,1,1,1,20,290,226,226,83,0,18613,,,300
1781311670,3993151,1,P1,0,1,1,20,301,264,264,83,0,10764,,,300
1781311672,3994472,2,P2,1,1,1,20,291,226,226,82,0,18614,,,300
1781311969,92201,1,P1,0,1,1,20,302,264,264,81,0,10765,,,300
1781311971,93468,2,P2,1,1,1,20,291,226,226,83,0,18615,,,300
1781312270,392475,1,P1,0,1,1,20,302,264,264,81,0,10766,,,300
1781312271,393742,2,P2,1,1,1,20,291,226,226,81,0,18616,,,300
1781312570,692810,1,P1,0,1,1,20,303,264,264,82,0,10767,,,300
1781312571,694075,2,P2,1,1,1,20,292,226,226,83,0,18617,,,300
1781312870,993086,1,P1,0,1,1,20,304,264,264,81,0,10768,,,300
1781312872,994401,2,P2,1,1,1,20,292,226,226,81,0,18618,,,300
1781313171,1293421,1,P1,0,1,1,20,304,264,264,82,0,10769,,,300
1781313172,1294746,2,P2,1,1,1,20,292,226,226,82,0,18619,,,300
1781313471,1593755,1,P1,0,1,1,20,305,264,264,82,0,10770,,,300
1781313472,1595020,2,P2,1,1,1,20,292,226,226,80,0,18620,,,300
1781313771,1894032,1,P1,0,1,1,20,305,264,264,83,0,10771,,,300
1781313773,1895445,2,P2,1,1,1,20,292,226,226,82,0,18621,,,300
1781314072,2194310,1,P1,0,1,1,20,307,264,264,84,0,10772,,,300
1781314073,2195721,2,P2,1,1,1,20,293,226,226,80,0,18622,,,300
1781314372,2494583,1,P1,0,1,1,20,308,264,264,82,0,10773,,,300
1781314373,2496112,2,P2,1,1,1,20,293,226,226,82,0,18623,,,300
1781314672,2794858,1,P1,0,1,1,20,308,264,264,82,0,10774,,,300
1781314674,2796388,2,P2,1,1,1,20,293,226,226,83,0,18624,,,300
1781314972,3095134,1,P1,0,1,1,20,309,264,264,83,0,10775,,,300
1781314974,3096742,2,P2,1,1,1,20,294,226,226,83,0,18625,,,300
1781315273,3395408,1,P1,0,1,1,20,310,264,264,83,0,10776,,,300
1781315274,3397086,2,P2,1,1,1,20,294,226,226,82,0,18626,,,300
1781315573,3695695,1,P1,0,1,1,20,310,264,264,83,0,10777,,,300
1781315575,3697421,2,P2,1,1,1,20,294,226,226,81,0,18627,,,300
1781315873,3995967,1,P1,0,1,1,20,311,264,264,81,0,10778,,,300
1781315875,3997744,2,P2,1,1,1,20,294,227,227,81,0,18628,,,300
1781315892,4015269,3,p3,1,1,1,20,299,234,234,82,0,18428,,,300
1781316173,4296244,1,P1,0,1,1,20,312,264,264,83,0,10779,,,300
1781316175,4298190,2,P2,1,1,1,20,295,226,226,83,0,18629,,,300
1781316474,4596521,1,P1,0,1,1,20,312,264,264,81,0,10780,,,300
1781316476,4598785,2,P2,1,1,1,20,295,226,226,80,0,18630,,,300
1781316774,4896796,1,P1,0,1,1,20,313,264,264,82,0,10781,,,300
1781316776,4899061,2,P2,1,1,1,20,295,226,226,81,0,18631,,,300
1781316794,4916597,3,p3,1,1,1,20,300,234,234,84,0,18431,,,300
1781317074,5197073,1,P1,0,1,1,20,314,264,264,84,0,10782,,,300
1781317077,5199494,2,P2,1,1,1,20,295,226,226,82,0,18632,,,300
1781317375,5497353,1,P1,0,1,1,20,314,264,264,81,0,10783,,,300
1781317377,5499767,2,P2,1,1,1,20,296,226,226,81,0,18633,,,300
1781317675,5797629,1,P1,0,1,1,20,314,264,264,85,0,10784,,,300
1781317677,5800095,2,P2,1,1,1,20,296,227,227,80,0,18634,,,300
1781317975,6097906,1,P1,0,1,1,20,315,264,264,83,0,10785,,,300
1781317978,6100369,2,P2,1,1,1,20,296,227,227,82,0,18635,,,300
1781318278,6400641,2,P2,1,1,1,20,296,227,227,81,0,18636,,,300
1781318578,6700917,2,P2,1,1,1,20,297,227,227,84,0,18637,,,300
1781318876,6999193,1,P1,0,1,1,20,316,264,264,81,0,10788,,,300
1781318878,7001189,2,P2,1,1,1,20,297,227,227,83,0,18638,,,300
1781319177,7299468,1,P1,0,1,1,20,316,264,264,82,0,10789,,,300
1781319179,7301537,2,P2,1,1,1,20,297,227,227,82,0,18639,,,300
1781319477,7599742,1,P1,0,1,1,20,316,264,264,83,0,10790,,,300
1781319479,7601809,2,P2,1,1,1,20,298,227,227,81,0,18640,,,300
1781319777,7900020,1,P1,0,1,1,20,317,264,264,82,0,10791,,,300
1781319779,7902084,2,P2,1,1,1,20,298,226,226,84,0,18641,,,300
1781320078,8200384,1,P1,0,1,1,20,317,264,264,82,0,10792,,,300
1781320080,8202431,2,P2,1,1,1,20,298,227,227,83,0,18642,,,300
1781320378,8500661,1,P1,0,1,1,20,317,264,264,82,0,10793,,,300
1781320380,8502709,2,P2,1,1,1,20,298,227,227,80,0,18643,,,300
1781320678,8800936,1,P1,0,1,1,20,318,265,265,81,0,10794,,,300
1781320680,8802987,2,P2,1,1,1,20,299,227,227,83,0,18644,,,300
1781320978,9101209,1,P1,0,1,1,20,318,265,265,82,0,10795,,,300
1781320980,9103261,2,P2,1,1,1,20,299,227,227,81,0,18645,,,300
1781321279,9401488,1,P1,0,1,1,20,319,265,265,82,0,10796,,,300
1781321281,9403636,2,P2,1,1,1,20,299,227,227,84,0,18646,,,300
1781321579,9701758,1,P1,0,1,1,20,319,265,265,82,0,10797,,,300
1781321581,9703976,2,P2,1,1,1,20,299,227,227,80,0,18647,,,300
1781321879,10002038,1,P1,0,1,1,20,320,266,266,82,0,10798,,,300
1781321881,10004256,2,P2,1,1,1,20,299,227,227,83,0,18648,,,300
1781322180,10302416,1,P1,0,1,1,20,320,266,266,82,0,10799,,,300
1781322182,10304540,2,P2,1,1,1,20,300,227,227,81,0,18649,,,300
1781322480,10602696,1,P1,0,1,1,20,321,266,266,82,0,10800,,,300
1781322482,10604865,2,P2,1,1,1,20,300,227,227,82,0,18650,,,300
1781322780,10902976,1,P1,0,1,1,20,322,266,266,83,0,10801,,,300
1781322782,10905252,2,P2,1,1,1,20,300,227,227,83,0,18651,,,300
1781323081,11203323,1,P1,0,1,1,20,322,266,266,83,0,10802,,,300
1781323083,11205526,2,P2,1,1,1,20,301,227,227,80,0,18652,,,300
1781323381,11503654,1,P1,0,1,1,20,323,266,266,82,0,10803,,,300
1781323383,11505800,2,P2,1,1,1,20,301,227,227,84,0,18653,,,300
1781323681,11803987,1,P1,0,1,1,20,324,265,265,82,0,10804,,,300
1781323683,11806123,2,P2,1,1,1,20,301,227,227,81,0,18654,,,300
1781323982,12104284,1,P1,0,1,1,20,324,265,265,81,0,10805,,,300
1781323984,12106399,2,P2,1,1,1,20,302,227,227,83,0,18655,,,300
1781324282,12404561,1,P1,0,1,1,20,325,265,265,83,0,10806,,,300
1781324284,12406675,2,P2,1,1,1,20,302,227,227,82,0,18656,,,300
1781324582,12704834,1,P1,0,1,1,20,326,265,265,82,0,10807,,,300
1781324584,12707029,2,P2,1,1,1,20,303,227,227,80,0,18657,,,300
1781324882,13005110,1,P1,0,1,1,20,326,265,265,82,0,10808,,,300
1781324885,13007396,2,P2,1,1,1,20,303,227,227,79,0,18658,,,300
1781325183,13305387,1,P1,0,1,1,20,327,265,265,81,0,10809,,,300
1781325185,13307666,2,P2,1,1,1,20,303,227,227,83,0,18659,,,300
1781325483,13605660,1,P1,0,1,1,20,327,265,265,81,0,10810,,,300
1781325485,13607940,2,P2,1,1,1,20,303,227,227,82,0,18660,,,300
1781325783,13905936,1,P1,0,1,1,20,328,266,266,83,0,10811,,,300
1781325785,13908216,2,P2,1,1,1,20,304,227,227,83,0,18661,,,300
1781326083,14206210,1,P1,0,1,1,20,328,265,265,83,0,10812,,,300
1781326086,14208490,2,P2,1,1,1,20,305,227,227,81,0,18662,,,300
1781326384,14506490,1,P1,0,1,1,20,329,265,265,83,0,10813,,,300
1781326386,14508765,2,P2,1,1,1,20,305,227,227,81,0,18663,,,300
1781326684,14806763,1,P1,0,1,1,20,329,265,265,82,0,10814,,,300
1781326686,14809040,2,P2,1,1,1,20,305,227,227,82,0,18664,,,300
1781326987,15109314,2,P2,1,1,1,20,305,227,227,83,0,18665,,,300
1781327285,15407653,1,P1,0,1,1,20,330,265,265,82,0,10816,,,300
1781327287,15409590,2,P2,1,1,1,20,306,227,227,82,0,18666,,,300
1781327585,15707930,1,P1,0,1,1,20,330,265,265,83,0,10817,,,300
1781327587,15709863,2,P2,1,1,1,20,306,227,227,83,0,18667,,,300
1781327885,16008205,1,P1,0,1,1,20,330,265,265,83,0,10818,,,300
1781327888,16010289,2,P2,1,1,1,20,306,227,227,82,0,18668,,,300
1781328186,16308478,1,P1,0,1,1,20,330,265,265,83,0,10819,,,300
1781328188,16310562,2,P2,1,1,1,20,306,227,227,82,0,18669,,,300
1781328484,107172,1,P1,0,1,1,20,330,265,265,82,0,10820,,,300
1781328486,109254,2,P2,1,1,1,20,307,227,227,82,0,18670,,,300
1781328785,407447,1,P1,0,1,1,20,330,265,265,82,0,10821,,,300
1781328787,409530,2,P2,1,1,1,20,307,227,227,81,0,18671,,,300
1781328805,428232,1,P1,0,1,1,20,330,266,266,84,0,10850,,,300
1781328813,435930,1,P1,0,1,1,20,330,265,265,81,0,10850,,,300
1781329087,709804,2,P2,1,1,1,20,307,227,227,84,0,18672,,,300
1781329113,736257,1,P1,0,1,1,20,330,265,265,82,0,10851,,,300
1781329387,1010079,2,P2,1,1,1,20,308,227,227,83,0,18673,,,300
1781329414,1036533,1,P1,0,1,1,20,330,265,265,82,0,10852,,,300
1781329688,1310353,2,P2,1,1,1,20,308,227,227,83,0,18674,,,300
1781329714,1336808,1,P1,0,1,1,20,331,265,265,79,0,10853,,,300
1781329988,1610627,2,P2,1,1,1,20,308,227,227,82,0,18675,,,300
1781330014,1637082,1,P1,0,1,1,20,331,265,265,84,0,10854,,,300
1781330288,1910901,2,P2,1,1,1,20,308,227,227,82,0,18676,,,300
1781330315,1937358,1,P1,0,1,1,20,331,265,265,82,0,10855,,,300
1781330588,2211176,2,P2,1,1,1,20,308,227,227,82,0,18677,,,300
1781330615,2237634,1,P1,0,1,1,20,330,265,265,82,0,10856,,,300
1781330889,2511451,2,P2,1,1,1,20,308,227,227,83,0,18678,,,300
1781330915,2537908,1,P1,0,1,1,20,331,265,265,81,0,10857,,,300
1781331189,2811726,2,P2,1,1,1,20,309,227,227,82,0,18679,,,300
1781331215,2838186,1,P1,0,1,1,20,331,265,265,83,0,10858,,,300
1781331489,3112002,2,P2,1,1,1,20,309,227,227,82,0,18680,,,300
1781331516,3138461,1,P1,0,1,1,20,331,265,265,82,0,10859,,,300
1781331790,3412275,2,P2,1,1,1,20,309,227,227,83,0,18681,,,300
1781331816,3438835,1,P1,0,1,1,20,331,265,265,81,0,10860,,,300
1781332090,3712651,2,P2,1,1,1,20,309,227,227,82,0,18682,,,300
1781332116,3739110,1,P1,0,1,1,20,331,265,265,81,0,10861,,,300
1781332390,4012924,2,P2,1,1,1,20,309,227,227,82,0,18683,,,300
1781332417,4039385,1,P1,0,1,1,20,331,265,265,82,0,10862,,,300
1781332690,4313199,2,P2,1,1,1,20,309,227,227,82,0,18684,,,300
1781332702,4324910,3,p3,1,1,1,20,314,234,234,84,0,18511,,,300
1781332717,4339662,1,P1,0,1,1,20,331,265,265,81,0,10863,,,300
1781332991,4613556,2,P2,1,1,1,20,309,227,227,80,0,18685,,,300
1781333017,4639938,1,P1,0,1,1,20,331,265,265,81,0,10864,,,300
1781333291,4913827,2,P2,1,1,1,20,309,227,227,80,0,18686,,,300
1781333317,4940213,1,P1,0,1,1,20,331,264,264,82,0,10865,,,300
1781333591,5214101,2,P2,1,1,1,20,309,227,227,82,0,18687,,,300
1781333618,5240485,1,P1,0,1,1,20,331,265,265,82,0,10866,,,300
1781333892,5514377,2,P2,1,1,1,20,309,227,227,79,0,18688,,,300
1781333918,5540760,1,P1,0,1,1,20,331,264,264,81,0,10867,,,300
1781334192,5814751,2,P2,1,1,1,20,309,227,227,80,0,18689,,,300
1781334218,5841034,1,P1,0,1,1,20,331,265,265,84,0,10868,,,300
1781334492,6115086,2,P2,1,1,1,20,310,227,227,82,0,18690,,,300
1781334519,6141311,1,P1,0,1,1,20,331,265,265,81,0,10869,,,300
1781334793,6415422,2,P2,1,1,1,20,310,227,227,81,0,18691,,,300
1781334805,6428235,3,p3,1,1,1,20,314,234,234,83,0,18518,,,300
1781334819,6441585,1,P1,0,1,1,20,330,265,265,81,0,10870,,,300
1781335106,6728515,3,p3,1,1,1,20,314,234,234,84,0,18519,,,300
1781335393,7016200,2,P2,1,1,1,20,310,227,227,83,0,18693,,,300
1781335406,7028790,3,p3,1,1,1,20,314,234,234,80,0,18520,,,300
1781335694,7316472,2,P2,1,1,1,20,309,227,227,81,0,18694,,,300
1781335706,7329064,3,p3,1,1,1,20,314,234,234,80,0,18521,,,300
1781335720,7342858,1,P1,0,1,1,20,329,264,264,81,0,10873,,,300
1781335994,7616825,2,P2,1,1,1,20,309,227,227,81,0,18695,,,300
1781336007,7629340,3,p3,1,1,1,20,314,234,234,84,0,18522,,,300
1781336020,7643133,1,P1,0,1,1,20,329,264,264,81,0,10874,,,300
1781336294,7917099,2,P2,1,1,1,20,309,227,227,83,0,18696,,,300
1781336307,7929611,3,p3,1,1,1,20,314,234,234,82,0,18523,,,300
1781336321,7943407,1,P1,0,1,1,20,329,264,264,80,0,10875,,,300
1781336595,8217373,2,P2,1,1,1,20,309,227,227,83,0,18697,,,300
1781336607,8229894,3,p3,1,1,1,20,314,234,234,82,0,18524,,,300
1781336621,8243682,1,P1,0,1,1,20,328,264,264,82,0,10876,,,300
1781336895,8517648,2,P2,1,1,1,20,309,227,227,81,0,18698,,,300
1781336921,8543957,1,P1,0,1,1,20,327,264,264,80,0,10877,,,300
1781337195,8818050,2,P2,1,1,1,20,309,227,227,79,0,18699,,,300
1781337208,8830698,3,p3,1,1,1,20,313,234,234,84,0,18526,,,300
1781337221,8844237,1,P1,0,1,1,20,327,264,264,82,0,10878,,,300
1781337496,9118325,2,P2,1,1,1,20,309,227,227,80,0,18700,,,300
1781337522,9144637,1,P1,0,1,1,20,326,264,264,80,0,10879,,,300
1781337796,9418605,2,P2,1,1,1,20,309,227,227,80,0,18701,,,300
1781337822,9444910,1,P1,0,1,1,20,326,264,264,80,0,10880,,,300
1781338096,9718944,2,P2,1,1,1,20,309,226,226,82,0,18702,,,300
1781338122,9745245,1,P1,0,1,1,20,326,264,264,83,0,10881,,,300
1781338395,117796,2,P2,1,1,1,20,309,227,227,79,0,18703,,,300
1781338421,144102,1,P1,0,1,1,20,325,264,264,84,0,10882,,,300
1781338695,418070,2,P2,1,1,1,20,308,226,226,82,0,18704,,,300
1781338722,444373,1,P1,0,1,1,20,325,264,264,81,0,10883,,,300
1781338996,718434,2,P2,1,1,1,20,308,226,226,81,0,18705,,,300
1781339022,744649,1,P1,0,1,1,20,324,264,264,80,0,10884,,,300
1781339296,1018709,2,P2,1,1,1,20,308,226,226,80,0,18706,,,300
1781339322,1044922,1,P1,0,1,1,20,324,264,264,80,0,10885,,,300
1781339561,203887,2,P2,1,1,1,20,308,226,226,83,0,18707,,,300
1781339587,230041,1,P1,0,1,1,20,324,264,264,80,0,10886,,,300
1781339861,504165,2,P2,1,1,1,20,308,226,226,81,0,18708,,,300
1781339888,530407,1,P1,0,1,1,20,323,264,264,80,0,10887,,,300
1781340162,804574,2,P2,1,1,1,20,308,226,226,81,0,18709,,,300
1781340176,818822,3,p3,1,1,1,20,312,233,233,84,0,18536,,,300
1781340462,1104918,2,P2,1,1,1,20,308,226,226,83,0,18710,,,300
1781340476,1119092,3,p3,1,1,1,20,312,233,233,82,0,18537,,,300
1781340488,1131190,1,P1,0,1,1,20,323,264,264,79,0,10889,,,300
1781340763,1405304,2,P2,1,1,1,20,308,226,226,79,0,18711,,,300
1781340777,1419373,3,p3,1,1,1,20,312,233,233,83,0,18538,,,300
1781340789,1431462,1,P1,0,1,1,20,322,264,264,81,0,10890,,,300
1781341063,1705576,2,P2,1,1,1,20,308,226,226,82,0,18712,,,300
1781341077,1719651,3,p3,1,1,1,20,312,233,233,83,0,18539,,,300
1781341089,1731736,1,P1,0,1,1,20,322,264,264,80,0,10891,,,300
1781341363,2005851,2,P2,1,1,1,20,307,226,226,81,0,18713,,,300
1781341377,2019930,3,p3,1,1,1,20,311,233,233,81,0,18540,,,300
1781341389,2032081,1,P1,0,1,1,20,321,263,263,81,0,10892,,,300
1781341663,2306125,2,P2,1,1,1,20,307,226,226,80,0,18714,,,300
1781341677,2320221,3,p3,1,1,1,20,311,233,233,83,0,18541,,,300
1781341690,2332565,1,P1,0,1,1,20,320,264,264,82,0,10893,,,300
1781341964,2606398,2,P2,1,1,1,20,307,226,226,81,0,18715,,,300
1781341978,2620516,3,p3,1,1,1,20,311,233,233,83,0,18542,,,300
1781341990,2632842,1,P1,0,1,1,20,320,264,264,81,0,10894,,,300
1781342264,2906679,2,P2,1,1,1,20,307,226,226,79,0,18716,,,300
1781342290,2933113,1,P1,0,1,1,20,320,264,264,80,0,10895,,,300
1781342564,3207136,2,P2,1,1,1,20,307,226,226,83,0,18717,,,300
1781342591,3233389,1,P1,0,1,1,20,319,263,263,80,0,10896,,,300
1781342865,3507552,2,P2,1,1,1,20,306,226,226,81,0,18718,,,300
1781342891,3533663,1,P1,0,1,1,20,319,263,263,79,0,10897,,,300
1781343180,3822312,3,p3,1,1,1,20,310,233,233,83,0,18546,,,300
1781343191,3833938,1,P1,0,1,1,20,319,263,263,80,0,10898,,,300
1781343466,4108328,2,P2,1,1,1,20,306,226,226,81,0,18720,,,300
1781343492,4134321,1,P1,0,1,1,20,318,263,263,80,0,10899,,,300
1781343766,4408604,2,P2,1,1,1,20,306,226,226,80,0,18721,,,300
1781343780,4423256,3,p3,1,1,1,20,310,233,233,83,0,18548,,,300
1781343792,4434600,1,P1,0,1,1,20,318,263,263,80,0,10900,,,300
1781344066,4708879,2,P2,1,1,1,20,306,226,226,78,0,18722,,,300
1781344081,4723552,3,p3,1,1,1,20,310,233,233,84,0,18549,,,300
1781344092,4734871,1,P1,0,1,1,20,318,263,263,80,0,10901,,,300
1781344366,5009151,2,P2,1,1,1,20,306,226,226,80,0,18723,,,300
1781344381,5023829,3,p3,1,1,1,20,309,233,233,84,0,18550,,,300
1781344392,5035145,1,P1,0,1,1,20,317,263,263,79,0,10902,,,300
1781344667,5309604,2,P2,1,1,1,20,306,226,226,81,0,18724,,,300
1781344682,5324282,3,p3,1,1,1,20,310,233,233,85,0,18551,,,300
1781344693,5335611,1,P1,0,1,1,20,317,263,263,78,0,10903,,,300
1781344967,5609878,2,P2,1,1,1,20,306,226,226,81,0,18725,,,300
1781344993,5635884,1,P1,0,1,1,20,317,263,263,81,0,10904,,,300
1781345293,5936160,1,P1,0,1,1,20,316,263,263,80,0,10905,,,300
1781345568,6210655,2,P2,1,1,1,20,306,226,226,82,0,18727,,,300
1781345583,6225580,3,p3,1,1,1,20,309,233,233,83,0,18554,,,300
1781345594,6236433,1,P1,0,1,1,20,316,262,262,81,0,10906,,,300
1781345868,6511010,2,P2,1,1,1,20,305,226,226,81,0,18728,,,300
1781345894,6536709,1,P1,0,1,1,20,316,263,263,81,0,10907,,,300
1781346169,6811285,2,P2,1,1,1,20,305,226,226,79,0,18729,,,300
1781346184,6826364,3,p3,1,1,1,20,309,233,233,84,0,18556,,,300
1781346194,6836983,1,P1,0,1,1,20,315,262,262,81,0,10908,,,300
1781346469,7111629,2,P2,1,1,1,20,305,226,226,78,0,18730,,,300
1781346484,7126709,3,p3,1,1,1,20,308,233,233,82,0,18557,,,300
1781346494,7137256,1,P1,0,1,1,20,315,262,262,80,0,10909,,,300
1781346769,7411901,2,P2,1,1,1,20,305,226,226,80,0,18731,,,300
1781346784,7426979,3,p3,1,1,1,20,308,233,233,84,0,18558,,,300
1781346795,7437592,1,P1,0,1,1,20,315,262,262,81,0,10910,,,300
1781347069,7712239,2,P2,1,1,1,20,305,226,226,79,0,18732,,,300
1781347085,7727314,3,p3,1,1,1,20,308,233,233,83,0,18559,,,300
1781347095,7737866,1,P1,0,1,1,20,315,262,262,81,0,10911,,,300
1781347385,8027588,3,p3,1,1,1,20,308,232,232,83,0,18560,,,300
1781347395,8038140,1,P1,0,1,1,20,314,262,262,81,0,10912,,,300
1781347670,8313106,2,P2,1,1,1,20,305,226,226,79,0,18734,,,300
1781347685,8328023,3,p3,1,1,1,20,308,232,232,84,0,18561,,,300
1781347696,8338420,1,P1,0,1,1,20,314,262,262,83,0,10913,,,300
1781347971,8613377,2,P2,1,1,1,20,304,226,226,81,0,18735,,,300
1781347986,8628297,3,p3,1,1,1,20,308,232,232,84,0,18562,,,300
1781347996,8638690,1,P1,0,1,1,20,314,262,262,82,0,10914,,,300
1781348271,8913651,2,P2,1,1,1,20,304,226,226,81,0,18736,,,300
1781348286,8928619,3,p3,1,1,1,20,308,232,232,83,0,18563,,,300
1781348296,8939154,1,P1,0,1,1,20,314,261,261,80,0,10915,,,300
1781348571,9213928,2,P2,1,1,1,20,304,226,226,77,0,18737,,,300
1781348586,9228893,3,p3,1,1,1,20,308,232,232,82,0,18564,,,300
1781348597,9239430,1,P1,0,1,1,20,313,261,261,81,0,10916,,,300
1781348872,9514359,2,P2,1,1,1,20,304,226,226,81,0,18738,,,300
1781348887,9529277,3,p3,1,1,1,20,308,232,232,82,0,18565,,,300
1781348897,9539704,1,P1,0,1,1,20,313,261,261,80,0,10917,,,300
1781349172,9814635,2,P2,1,1,1,20,304,226,226,79,0,18739,,,300
1781349187,9829772,3,p3,1,1,1,20,307,232,232,81,0,18566,,,300
1781349197,9839978,1,P1,0,1,1,20,313,261,261,82,0,10918,,,300
1781349487,10130045,3,p3,1,1,1,20,307,232,232,83,0,18567,,,300
1781349498,10140364,1,P1,0,1,1,20,313,261,261,83,0,10919,,,300
1781349771,213990,2,P2,1,1,1,20,303,226,226,78,0,18741,,,300
1781349786,228896,3,p3,1,1,1,20,307,232,232,84,0,18568,,,300
1781349797,239273,1,P1,0,1,1,20,312,261,261,80,0,10920,,,300
1781350072,514312,2,P2,1,1,1,20,303,226,226,79,0,18742,,,300
1781350086,529221,3,p3,1,1,1,20,307,232,232,84,0,18569,,,300
1781350097,539548,1,P1,0,1,1,20,312,261,261,80,0,10921,,,300
1781350372,814585,2,P2,1,1,1,20,303,226,226,78,0,18743,,,300
1781350387,829497,3,p3,1,1,1,20,307,232,232,83,0,18570,,,300
1781350397,839823,1,P1,0,1,1,20,312,261,261,81,0,10922,,,300
1781350672,1114860,2,P2,1,1,1,20,303,226,226,78,0,18744,,,300
1781350687,1129819,3,p3,1,1,1,20,307,232,232,82,0,18571,,,300
1781350697,1140166,1,P1,0,1,1,20,312,261,261,81,0,10923,,,300
1781350972,1415136,2,P2,1,1,1,20,303,226,226,78,0,18745,,,300
1781350987,1430092,3,p3,1,1,1,20,307,232,232,82,0,18572,,,300
1781350998,1440442,1,P1,0,1,1,20,311,261,261,80,0,10924,,,300
1781351273,1715408,2,P2,1,1,1,20,303,226,226,79,0,18746,,,300
1781351288,1730369,3,p3,1,1,1,20,307,232,232,83,0,18573,,,300
1781351298,1740835,1,P1,0,1,1,20,311,261,261,79,0,10925,,,300
1781351573,2015775,2,P2,1,1,1,20,302,225,225,79,0,18747,,,300
1781351588,2030646,3,p3,1,1,1,20,307,232,232,83,0,18574,,,300
1781351598,2041200,1,P1,0,1,1,20,311,261,261,80,0,10926,,,300
1781351873,2316045,2,P2,1,1,1,20,302,226,226,80,0,18748,,,300
1781351888,2330924,3,p3,1,1,1,20,306,232,232,83,0,18575,,,300
1781351899,2341475,1,P1,0,1,1,20,311,261,261,82,0,10927,,,300
1781352174,2616329,2,P2,1,1,1,20,302,226,226,78,0,18749,,,300
1781352188,2631209,3,p3,1,1,1,20,306,232,232,83,0,18576,,,300
1781352199,2641754,1,P1,0,1,1,20,310,261,261,80,0,10928,,,300
1781352474,2916744,2,P2,1,1,1,20,302,225,225,77,0,18750,,,300
1781352489,2931485,3,p3,1,1,1,20,306,232,232,84,0,18577,,,300
1781352499,2942024,1,P1,0,1,1,20,310,261,261,82,0,10929,,,300
1781352774,3217157,2,P2,1,1,1,20,302,225,225,81,0,18751,,,300
1781352789,3231757,3,p3,1,1,1,20,306,232,232,83,0,18578,,,300
1781352800,3242300,1,P1,0,1,1,20,310,261,261,82,0,10930,,,300
1781353075,3517433,2,P2,1,1,1,20,302,225,225,78,0,18752,,,300
1781353089,3532120,3,p3,1,1,1,20,306,232,232,82,0,18579,,,300
1781353100,3542573,1,P1,0,1,1,20,310,261,261,82,0,10931,,,300
1781353375,3817705,2,P2,1,1,1,20,302,226,226,78,0,18753,,,300
1781353390,3832511,3,p3,1,1,1,20,305,232,232,82,0,18580,,,300
1781353400,3842848,1,P1,0,1,1,20,309,261,261,79,0,10932,,,300
1781353675,4118050,2,P2,1,1,1,20,302,225,225,79,0,18754,,,300
1781353690,4132789,3,p3,1,1,1,20,306,232,232,82,0,18581,,,300
1781353700,4143246,1,P1,0,1,1,20,309,261,261,81,0,10933,,,300
1781353976,4418324,2,P2,1,1,1,20,302,225,225,79,0,18755,,,300
1781353990,4433067,3,p3,1,1,1,20,305,232,232,82,0,18582,,,300
1781354001,4443517,1,P1,0,1,1,20,309,261,261,81,0,10934,,,300
1781354276,4718599,2,P2,1,1,1,20,302,225,225,78,0,18756,,,300
1781354291,4733338,3,p3,1,1,1,20,305,232,232,82,0,18583,,,300
1781354301,4744016,1,P1,0,1,1,20,309,261,261,81,0,10935,,,300
1781354576,5018870,2,P2,1,1,1,20,302,225,225,80,0,18757,,,300
1781354591,5033712,3,p3,1,1,1,20,305,232,232,83,0,18584,,,300
1781354602,5044357,1,P1,0,1,1,20,308,261,261,80,0,10936,,,300
1781354876,5319144,2,P2,1,1,1,20,301,225,225,80,0,18758,,,300
1781354891,5334156,3,p3,1,1,1,20,305,232,232,82,0,18585,,,300
1781354902,5344630,1,P1,0,1,1,20,308,261,261,81,0,10937,,,300
